MAJOR CLADE,No.REF,ORDER,FAMILY,NODE,SRB_topology,FAMILY,TOPO,mean,min,max,Reference,
BASAL ASTERIDS,1603,CORNALES,10,[Hydrangeaceae + Loasaceae],216,,,49.5,36,64,Bell et al. 2010,
BASAL ASTERIDS,1604,CORNALES,10,[Hydrangeaceae + Loasaceae],216,,,,36.8,70.4,Tank et al. 2015,
BASAL ASTERIDS,1605,CORNALES,10,[Hydrangeaceae + Loasaceae],216,,,86.5,77,96,Wikstr??m et al. 2001,
BASAL ASTERIDS,1606,CORNALES,10,[Hydrangeaceae + Loasaceae],216,,,90.5,,,Magall??n et al. 2015,
BASAL ASTERIDS,1607,CORNALES,10,Hydrangeaceae,218,1,,76,65,87,Wikstr??m et al. 2001,
BASAL ASTERIDS,1608,CORNALES,10,Hydrangeaceae,218,1,,43.5,30,58,Bell et al. 2010,
BASAL ASTERIDS,1609,CORNALES,10,Hydrangeaceae,218,1,,,45,52,Kim et al. 2015,
BASAL ASTERIDS,1610,CORNALES,10,Losaceae,217,1,,32,21,44,Bell et al. 2010,
BASAL ASTERIDS,1611,CORNALES,10,Losaceae,217,1,,65,57,73,Wikstr??m et al. 2001,
BASAL ASTERIDS,1612,ERICALES,10,Ericales,171,1,,,103,109,Systma et al. 2006,
BASAL ASTERIDS,1613,ERICALES,10,Ericales,171,1,,88.5,80,97,Wikstr??m et al. 2001,
BASAL ASTERIDS,1614,ERICALES,10,Ericales,171,1,,,99,103,Anderson et al. 2005,
BASAL ASTERIDS,1615,ERICALES,10,Ericales,171,1,,117,107.8,126.2,Janssens et al. 2009,
BASAL ASTERIDS,1616,ERICALES,10,Ericales,171,1,,114,,,Bremer et al. 2004,
BASAL ASTERIDS,1617,ERICALES,10,Ericales,171,1,,113,85,126,Soltis et al. 2008,
BASAL ASTERIDS,1618,ERICALES,10,Ericales,171,1,,98.85,,,Magall??n & Castillo 2009,
BASAL ASTERIDS,1619,ERICALES,10,Ericales,171,1,,,92,102,Bell et al. 2010,
BASAL ASTERIDS,1620,ERICALES,10,Ericales,171,1,,118,110,125,Lemaire et al. 2011b,
BASAL ASTERIDS,1621,ERICALES,10,Ericales,171,1,,103.6,,,Magall??n et al. 2015,
BASAL ASTERIDS,1622,ERICALES,10,Ericales,171,1,,109,100,117,Wikstr??m et al. 2015,
BASAL ASTERIDS,1623,ERICALES,10,Balsaminaceae,NA,,!TOPO,30.7,22.1,39.3,Janssens et al. 2009,
BASAL ASTERIDS,1624,ERICALES,10,[Marcgraviaceae [Balsaminaceae + Tetrameristaceae]],209,,,65,,,Bremer et al. 2004,
BASAL ASTERIDS,1625,ERICALES,10,[Marcgraviaceae [Balsaminaceae + Tetrameristaceae]],209,,,50.5,34,66,Bell et al. 2010,
BASAL ASTERIDS,1626,ERICALES,10,[Marcgraviaceae [Balsaminaceae + Tetrameristaceae]],209,,,55.4,,,Magall??n et al. 2015,
BASAL ASTERIDS,1627,ERICALES,10,[Marcgraviaceae [Balsaminaceae + Tetrameristaceae]],209,,,,43.6,45.2,Tank et al. 2015,
BASAL ASTERIDS,1628,ERICALES,10,[Marcgraviaceae [Balsaminaceae + Tetrameristaceae]],209,,,46,40,52,Wikstr??m et al. 2001,
BASAL ASTERIDS,1629,ERICALES,10,[Marcgraviaceae [Balsaminaceae + Tetrameristaceae]],209,,,59,38,85,Wikstr??m et al. 2015,
BASAL ASTERIDS,1630,ERICALES,10,Tetrameristaceae,211,1,,41,,,Bremer et al. 2004,
BASAL ASTERIDS,1631,ERICALES,10,Tetrameristaceae,211,1,,26.5,22,31,Wikstr??m et al. 2001,
BASAL ASTERIDS,1632,ERICALES,10,Tetrameristaceae,211,1,,31,13,53,Wikstr??m et al. 2015,
BASAL ASTERIDS,1633,ERICALES,10,Tetrameristaceae,211,1,,29,15,42,Bell et al. 2010,
BASAL ASTERIDS,1634,ERICALES,10,Polemoniaceae,206,1,,34.5,29,40,Wikstr??m et al. 2001,
BASAL ASTERIDS,1635,ERICALES,10,Polemoniaceae,206,1,,33.5,20,47,Bell et al. 2010,
BASAL ASTERIDS,1636,ERICALES,10,[Polemoniaceae + Fouquieriaceae],205,,,63,48,77,Bell et al. 2010,
BASAL ASTERIDS,1637,ERICALES,10,[Polemoniaceae + Fouquieriaceae],205,,,79.6,,,Tank et al. 2015,
BASAL ASTERIDS,1638,ERICALES,10,[Polemoniaceae + Fouquieriaceae],205,,,83,,,Magall??n et al. 2015,
BASAL ASTERIDS,1639,ERICALES,10,[Polemoniaceae + Fouquieriaceae],205,,,51,50,98,Wikstr??m et al. 2015,
BASAL ASTERIDS,1640,ERICALES,10,Lecythidaceae,208,1,,50,30,65,Bell et al. 2010,
BASAL ASTERIDS,1641,ERICALES,10,Lecythidaceae,208,1,,63,55,71,Wikstr??m et al. 2001,
BASAL ASTERIDS,1642,ERICALES,10,[Sladeniaceae + Pentaphylacaceae],199,,,102,,,Bremer et al. 2004,
BASAL ASTERIDS,1643,ERICALES,10,[Sladeniaceae + Pentaphylacaceae],199,,,92,90,97,Wikstr??m et al. 2015,
BASAL ASTERIDS,1644,ERICALES,10,[Sapotaceae [Ebenaceae + Primulaceae]],NA,,!TOPO,,82.3,84.3,Tank et al. 2015,
BASAL ASTERIDS,1645,ERICALES,10,[Sapotaceae [Ebenaceae + Primulaceae]],NA,,!TOPO,94.4,,,Magall??n et al. 2015,
BASAL ASTERIDS,1646,ERICALES,10,[Sapotaceae [Ebenaceae + Primulaceae]],NA,,!TOPO,92,79,101,Wikstr??m et al. 2015,
BASAL ASTERIDS,1647,ERICALES,10,Sapotaceae,198,1,,84.5,67.1,105,Richardson et al. 2014,
BASAL ASTERIDS,1648,ERICALES,10,Sapotaceae,198,1,,107,,,Armstrong et al. 2014,
BASAL ASTERIDS,1649,ERICALES,10,Ebenaceae,204,1,,54,42,65,Turner et al. 2013a,
BASAL ASTERIDS,1650,ERICALES,10,Primulaceae,203,1,,47.5,43,52,Wikstr??m et al. 2001,
BASAL ASTERIDS,1651,ERICALES,10,Primulaceae,203,1,,59,45,74,Bell et al. 2010,
BASAL ASTERIDS,1652,ERICALES,10,[Ebenaceae + Primulaceae],202,,,81.1,,,Tank et al. 2015,
BASAL ASTERIDS,1653,ERICALES,10,[Ebenaceae + Primulaceae],202,,,87,,,Magall??n et al. 2015,
BASAL ASTERIDS,1654,ERICALES,10,[Ebenaceae + Primulaceae],202,,,88,74,99,Wikstr??m et al. 2015,
BASAL ASTERIDS,1655,ERICALES,10,[Mitrastemonaceae Theaceae [Symplocaceae [Styracaceae + Diapensiaceae]] [[Sarraceniaceae [Roridulaceae + Actinidiaceae] [Clethraceae [Cyrillaceae + Ericaceae]]]],177,,,78.4,55.8,98.4,Naumann et al. 2013,
BASAL ASTERIDS,1656,ERICALES,10,Theaceae,197,1,,49,,,Li et al. 2013,
BASAL ASTERIDS,1657,ERICALES,10,Symplocaceae,196,1,,52,48,57,Fritsch et al. 2015,
BASAL ASTERIDS,1658,ERICALES,10,[Styracaceae + Diapensiaceae],NA,,!TOPO,50,40,60,Wikstr??m et al. 2001,
BASAL ASTERIDS,1659,ERICALES,10,[Styracaceae + Diapensiaceae],NA,,!TOPO,52.5,39,78,Bell et al. 2010,
BASAL ASTERIDS,1660,ERICALES,10,[Styracaceae + Diapensiaceae],NA,,!TOPO,52.7,,,Magall??n et al. 2015,
BASAL ASTERIDS,1661,ERICALES,10,[Styracaceae + Diapensiaceae],NA,,!TOPO,73,,,Tank et al. 2015,
BASAL ASTERIDS,1662,ERICALES,10,Sarraceniaceae,188,1,,35,25,44,Ellison et al. 2012,
BASAL ASTERIDS,1663,ERICALES,10,[Actinidiaceae + Roridulaceae],185,,,90,,,Warren & Hawkins 2006,
BASAL ASTERIDS,1664,ERICALES,10,[Actinidiaceae + Roridulaceae],185,,,38.1,,,Ellison et al. 2012,
BASAL ASTERIDS,1665,ERICALES,10,[Actinidiaceae + Roridulaceae],185,,,84.8,,,Magall??n et al. 2015,
BASAL ASTERIDS,1666,ERICALES,10,[Actinidiaceae + Roridulaceae],185,,,76,72,85,Wikstr??m et al. 2015,
BASAL ASTERIDS,1667,ERICALES,10,Roridulaceae,186,1,,10.7,,,Ellison et al. 2012,
BASAL ASTERIDS,1668,ERICALES,10,[Clethraceae [Cyrillaceae + Ericaceae]],179,,,58,,,Naumann et al. 2013,
BASAL ASTERIDS,1669,ERICALES,10,[Clethraceae [Cyrillaceae + Ericaceae]],179,,,50.6,,,Ellison et al. 2012,
BASAL ASTERIDS,1670,ERICALES,10,[Clethraceae [Cyrillaceae + Ericaceae]],179,,,71,44,89,Wikstr??m et al. 2015,
BASAL ASTERIDS,1671,ERICALES,10,[Clethraceae [Cyrillaceae + Ericaceae]],179,,,79.2,,,Magall??n et al. 2015,
BASAL ASTERIDS,1672,ERICALES,10,[Clethraceae [Cyrillaceae + Ericaceae]],179,,,70.4,,,Tank et al. 2015,
BASAL ASTERIDS,1673,ERICALES,10,[Cyrillaceae + Ericaceae],180,,,69.3,,,Magall??n et al. 2015,
BASAL ASTERIDS,1674,ERICALES,10,[Cyrillaceae + Ericaceae],180,,,64.7,,,Tank et al. 2015,
BASAL ASTERIDS,1675,ERICALES,10,Ericaceae,182,1,,,90,98,Liu et al. 2014,
BASAL ASTERIDS,1676,ERICALES,10,Ericaceae,182,1,,117.3,109.4,123.9,Schwery et al. 2014,
LAMIIDS,1677,GENTIANALES,11,Gentianales,90,1,,69.5,65,75,Wikstr??m et al. 2001,
LAMIIDS,1678,GENTIANALES,11,Gentianales,90,1,,62.5,57,68,Wikstr??m et al. 2001,
LAMIIDS,1679,GENTIANALES,11,Gentianales,90,1,,79,68.8,89.2,Janssens et al. 2009,
LAMIIDS,1680,GENTIANALES,11,Gentianales,90,1,,,78,108,Bremer et al. 2004,
LAMIIDS,1681,GENTIANALES,11,Gentianales,90,1,,96,87,104,Wikstr??m et al. 2015,
LAMIIDS,1682,GENTIANALES,11,Gentianales,90,1,,91.2,75.2,105.6,Olmstead & Tank 2017,
LAMIIDS,1683,GENTIANALES,11,Gentianales,90,1,,73,60,86,Lemaire et al. 2011b,
LAMIIDS,1684,GENTIANALES,11,Gentianales,90,1,,52,35,75,Lemaire et al. 2011b,
LAMIIDS,1685,GENTIANALES,11,Gentianales,90,1,,67,54,78,Bell et al. 2010,
LAMIIDS,1686,GENTIANALES,11,Gentianales,90,1,,67.7,,,Magall??n et al. 2015,
LAMIIDS,1687,GENTIANALES,11,Gentianales,90,1,,90.4,76.5,104.7,Bremer & Eriksson 2009,
LAMIIDS,1688,GENTIANALES,11,Gentianales,90,1,,89,78,102,Neupane et al. 2017,
LAMIIDS,1689,GENTIANALES,11,Gentianales,90,1,,58.8,,,Tank et al. 2015,
LAMIIDS,1690,GENTIANALES,11,Rubiaceae,98,1,,66.1,63,68.8,Antonelli et al. 2009,
LAMIIDS,1691,GENTIANALES,11,Rubiaceae,98,1,,66.1,50,83.8,Olmstead & Tank 2017,
LAMIIDS,1692,GENTIANALES,11,Rubiaceae,98,1,,86.6,72.9,100.8,Bremer & Eriksson 2009,
LAMIIDS,1693,GENTIANALES,11,Rubiaceae,98,1,,85,74,98,Neupane et al. 2017,
LAMIIDS,1694,GENTIANALES,11,Rubiaceae,98,1,,62,50,77,Lemaire et al. 2011b,
LAMIIDS,1695,GENTIANALES,11,Rubiaceae,98,1,,55.5,51,60,Wikstr??m et al. 2001,
LAMIIDS,1696,GENTIANALES,11,Rubiaceae,98,1,,57,45,69,Bell et al. 2010,
LAMIIDS,1697,GENTIANALES,11,Rubiaceae,98,1,,84.9,80.8,87.9,Manns et al. 2012,
LAMIIDS,1698,GENTIANALES,11,Rubiaceae,98,1,,87,79,96,Wikstr??m et al. 2015,
LAMIIDS,1699,GENTIANALES,11,[Loganiaceae + Gelsemiaceae],NA,,!TOPO,64,39,87,Wikstr??m et al. 2015,
LAMIIDS,1700,GENTIANALES,11,[Loganiaceae + Gelsemiaceae],NA,,!TOPO,52.3,,,Tank et al. 2015,
LAMIIDS,1701,GENTIANALES,11,[Loganiaceae + Gelsemiaceae],NA,,!TOPO,41.8,18.3,67.5,Tank & Olmstead 2017,
LAMIIDS,1702,GENTIANALES,11,[Gentianaceae + Apocynaceae],NA,,!TOPO,62,,,Naumann et al. 2013,
LAMIIDS,1703,GENTIANALES,11,[Gentianaceae + Apocynaceae],NA,,!TOPO,52.1,,,Magall??n et al. 2015,
LAMIIDS,1704,GENTIANALES,11,[Gentianaceae + Apocynaceae],NA,,!TOPO,62,39,86,Wikstr??m et al. 2015,
LAMIIDS,1705,GENTIANALES,11,[Gentianaceae + Apocynaceae],NA,,!TOPO,48.1,,,Tank et al. 2015,
LAMIIDS,1706,GENTIANALES,11,Gentianaceae,96,1,,50,,,Yuan et al. 2003,
LAMIIDS,1707,GENTIANALES,11,Gentianaceae,96,1,,62,47.3,78.6,Merckx et al. 2013c,
LAMIIDS,1708,GENTIANALES,11,Gentianaceae,96,1,,100,125,75,Kissling & Struwe 2014,
LAMIIDS,1709,GENTIANALES,11,Apocynaceae,93,1,,54,,,Rapini et al. 2007,
LAMIIDS,1710,GENTIANALES,11,Apocynaceae,93,1,,21,,,Bell et al. 2010,
LAMIIDS,1711,SOLANALES,11,Solanales,99,1,,77,72,82,Wikstr??m et al. 2001,
LAMIIDS,1712,SOLANALES,11,Solanales,99,1,,90,75,102,Wikstr??m et al. 2015,
LAMIIDS,1713,SOLANALES,11,Solanales,99,1,,100,,,Bremer et al. 2004,
LAMIIDS,1714,SOLANALES,11,Solanales,99,1,,93.6,78.9,110.1,Tank & Olmstead 2017,
LAMIIDS,1715,SOLANALES,11,Solanales,99,1,,71,50,93,Lemaire et al. 2011b,
LAMIIDS,1716,SOLANALES,11,Solanales,99,1,,,85.4,87.7,Nylinder et al. 2012,
LAMIIDS,1717,SOLANALES,11,Solanales,99,1,,79.2,,,Magall??n et al. 2015,
LAMIIDS,1718,SOLANALES,11,Solanales,99,1,,73,,,Magall??n & Castillo 2009,
LAMIIDS,1719,SOLANALES,11,Solanales,99,1,,73.5,62,85,Bell et al. 2010,
LAMIIDS,1720,SOLANALES,11,[Montiniaceae [Sphenocleaceae + Hydroleaceae]],100,,,65.5,60,71,Wikstr??m et al. 2001,
LAMIIDS,1721,SOLANALES,11,[Montiniaceae [Sphenocleaceae + Hydroleaceae]],100,,,78,58,94,Wikstr??m et al. 2015,
LAMIIDS,1722,SOLANALES,11,[Montiniaceae [Sphenocleaceae + Hydroleaceae]],100,,,63,47,79,Bell et al. 2010,
LAMIIDS,1723,SOLANALES,11,[Montiniaceae [Sphenocleaceae + Hydroleaceae]],100,,,72,,,Magall??n et al. 2015,
LAMIIDS,1724,SOLANALES,11,[Montiniaceae [Sphenocleaceae + Hydroleaceae]],100,,,92,,,Bremer et al. 2004,
LAMIIDS,1725,SOLANALES,11,[Montiniaceae [Sphenocleaceae + Hydroleaceae]],100,,,63.2,,,Tank et al. 2015,
LAMIIDS,1726,SOLANALES,11,Montiniaceae,103,1,,42,,,Bremer et al. 2004,
LAMIIDS,1727,SOLANALES,11,Montiniaceae,103,1,,40,23,60,Wikstr??m et al. 2015,
LAMIIDS,1728,SOLANALES,11,[Sphenocleaceae + Hydroleaceae],101,,,56.6,,,Magall??n et al. 2015,
LAMIIDS,1729,SOLANALES,11,[Sphenocleaceae + Hydroleaceae],101,,,54.6,,,Tank et al. 2015,
LAMIIDS,1730,SOLANALES,11,Convolvulaceae,105,1,,68,,,Dillon et al. 2009,
LAMIIDS,1731,SOLANALES,11,Convolvulaceae,105,1,,56.5,39.9,73.8,Olmstead & Tank 2017,
LAMIIDS,1732,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,86,81,91,Bremer et al. 2004,
LAMIIDS,1733,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,65.5,61,71,Wikstr??m et al. 2001,
LAMIIDS,1734,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,70,49,89,Wikstr??m et al. 2015,
LAMIIDS,1735,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,66.6,,,Magall??n et al. 2015,
LAMIIDS,1736,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,62.1,54.4,69.7,Paape et al. 2008,
LAMIIDS,1737,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,60.5,49,74,Bell et al. 2010,
LAMIIDS,1738,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,64.3,,,Naumann et al. 2013,
LAMIIDS,1739,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,52,46.8,57.2,Magall??n et al. 1999,
LAMIIDS,1740,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,49,46,55,S??rkinen et al. 2013,
LAMIIDS,1741,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,57.3,,,Nylinder et al. 2012,
LAMIIDS,1742,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,56.2,,,Tank et al. 2015,
LAMIIDS,1743,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,,37.5,39.9,Xue et al. 2012,
LAMIIDS,1744,SOLANALES,11,[Convolvulaceae + Solanaceae],104,,,150,,,Eserman et al. 2013,
LAMIIDS,1745,SOLANALES,11,Solanaceae,106,1,,38.5,32,45,Wikstr??m et al. 2001,
LAMIIDS,1746,SOLANALES,11,Solanaceae,106,1,,61.9,47.8,82.4,Zamora-Tavares et al. 2016,
LAMIIDS,1747,SOLANALES,11,Solanaceae,106,1,,58,48.9,67.1,Janssens et al. 2009,
LAMIIDS,1748,SOLANALES,11,Solanaceae,106,1,,51,,,Paape et al. 2008,
LAMIIDS,1749,SOLANALES,11,Solanaceae,106,1,,42.6,21,65.3,Olmstead & Tank 2017,
LAMIIDS,1750,SOLANALES,11,Solanaceae,106,1,,37.5,29,49,Bell et al. 2010,
LAMIIDS,1751,SOLANALES,11,Solanaceae,106,1,,35,,,Dillon et al. 2009,
LAMIIDS,1752,SOLANALES,11,Solanaceae,106,1,,30.4,26.3,34,S??rkinen et al. 2013,
LAMIIDS,1753,LAMIALES,11,Lamiales,26,1,,61.5,,,Tank et al. 2015,
LAMIIDS,1754,LAMIALES,11,Lamiales,26,1,,77,,,Magall??n et al. 2015,
LAMIIDS,1755,LAMIALES,11,Lamiales,26,1,,87,77,96,Wikstr??m et al. 2015,
LAMIIDS,1756,LAMIALES,11,Lamiales,26,1,,97,,,Bremer et al. 2004,
LAMIIDS,1757,LAMIALES,11,Lamiales,26,1,,,97.5,100.6,Nylinder et al. 2012,
LAMIIDS,1758,LAMIALES,11,Lamiales,26,1,,101.6,98.2,104,Roalson & Roberts 2016,
LAMIIDS,1759,LAMIALES,11,Tetrachondraceae,68,1,,46,,,Bremer et al. 2004,
LAMIIDS,1760,LAMIALES,11,Tetrachondraceae,68,1,,39,18,61,Wikstr??m et al. 2015,
LAMIIDS,1761,LAMIALES,11,Calceolariaceae,66,1,,15,4,27,Renner & Schaefer 2010,
LAMIIDS,1762,LAMIALES,11,Calceolariaceae,66,1,,21.85,5.1,51.3,Nylinder et al. 2012,
LAMIIDS,1763,LAMIALES,11,Gesneriaceae,67,1,,57.5,45.1,68.1,Perret et al. 2012,
LAMIIDS,1764,LAMIALES,11,Gesneriaceae,67,1,,71.9,,,Petrova et al. 2015,
LAMIIDS,1765,LAMIALES,11,Gesneriaceae,67,1,,73.1,51.9,81.3,Roalson & Roberts 2016,
LAMIIDS,1766,LAMIALES,11,Plantaginaceae,63,1,,44,34,57,Bell et al. 2010,
LAMIIDS,1767,LAMIALES,11,Plantaginaceae,63,1,,66,,,Bremer et al. 2004,
LAMIIDS,1768,LAMIALES,11,Plantaginaceae,63,1,,66.5,53.1,79.2,Tank & Olmstead 2017,
LAMIIDS,1769,LAMIALES,11,Plantaginaceae,63,1,,50,37,62,Wikstr??m et al. 2015,
LAMIIDS,1770,LAMIALES,11,Plantaginaceae,63,1,,28,,,Meudt et al. 2015b,
LAMIIDS,1771,LAMIALES,11,Schrophulariaceae,62,1,,68,,,Bremer et al. 2004,
LAMIIDS,1772,LAMIALES,11,Schrophulariaceae,62,1,,66.6,57.4,76.8,Tank & Olmstead 2017,
LAMIIDS,1773,LAMIALES,11,Schrophulariaceae,62,1,,50,38,61,Wikstr??m et al. 2015,
LAMIIDS,1774,LAMIALES,11,Stilbaceae,60,1,,37.1,13.3,60,Tank & Olmstead 2017,
LAMIIDS,1775,LAMIALES,11,[[Byblidaceae + Linderniaceae] [[Pedaliaceae Martyniaceae Acanthaceae] [Bignoniaceae [[[Schlegeliaceae + Lentibulariaceae] [Thomandersiaceae + Verbenaceae]] [Lamiaceae [Mazaceae [Phrymaceae [Paulowniaceae + Orobanchaceae]]]]]]]]:,32,,,48,,,Magall??n et al. 2015,
LAMIIDS,1776,LAMIALES,11,[[Pedaliaceae Martyniaceae Acanthaceae] [Bignoniaceae [[[Schlegeliaceae + Lentibulariaceae] [Thomandersiaceae + Verbenaceae]] [Lamiaceae [Mazaceae [Phrymaceae [Paulowniaceae + Orobanchaceae]]]]]]],32,,,51,44,60,Wikstr??m et al. 2015,
LAMIIDS,1777,LAMIALES,11,[[Pedaliaceae Martyniaceae Acanthaceae] [Bignoniaceae [[[Schlegeliaceae + Lentibulariaceae] [Thomandersiaceae + Verbenaceae]] [Lamiaceae [Mazaceae [Phrymaceae [Paulowniaceae + Orobanchaceae]]]]]]],32,,,54.6,48.9,64.6,Cusimano & Wicke 2016,
LAMIIDS,1778,LAMIALES,11,Acanthaceae,57,1,,90,,,Tripp et al. 2013b,
LAMIIDS,1779,LAMIALES,11,Acanthaceae,57,1,,81.9,71.7,92.3,Tripp & McDade 2014b,
LAMIIDS,1780,LAMIALES,11,Acanthaceae,57,1,,57,,,Tripp & McDade 2014a,
LAMIIDS,1781,LAMIALES,11,Lentibulariaceae,46,1,,33,25,41,Wikstr??m et al. 2001,
LAMIIDS,1782,LAMIALES,11,Lentibulariaceae,46,1,,39.5,28,54,Bell et al. 2010,
LAMIIDS,1783,LAMIALES,11,[Thomandersiaceae + Verbenaceae],48,,!TOPO,39.8,,,Magall??n et al. 2015,
LAMIIDS,1784,LAMIALES,11,[Lamiaceae [Mazaceae [Phrymaceae [Paulowniaceae + Orobanchaceae]]]],36,,,40.3,,,Magall??n et al. 2015,
LAMIIDS,1785,LAMIALES,11,[Lamiaceae [Mazaceae [Phrymaceae [Paulowniaceae + Orobanchaceae]]]],36,,,53.9,45,62.4,Cusimano & Wicke 2016,
LAMIIDS,1786,LAMIALES,11,Lamiaceae,43,1,,22.5,15,30,Wikstr??m et al. 2001,
LAMIIDS,1787,LAMIALES,11,Lamiaceae,43,1,,23.8,,,Salmaki et al. 2016,
LAMIIDS,1788,LAMIALES,11,[Phrymaceae [Paulowniaceae + Orobanchaceae]],38,,,67,,,Wikstr??m et al. 2001,
LAMIIDS,1789,LAMIALES,11,[Phrymaceae [Paulowniaceae + Orobanchaceae]],38,,,53.05,43,61.9,Cusimano & Wicke 2016,
LAMIIDS,1790,LAMIALES,11,[Phrymaceae [Paulowniaceae + Orobanchaceae]],38,,,44,33,54,Wikstr??m et al. 2015,
LAMIIDS,1791,LAMIALES,11,[Phrymaceae [Paulowniaceae + Orobanchaceae]],38,,,32.3,,,Tank et al. 2015,
LAMIIDS,1792,LAMIALES,11,Phyrmaceae,41,1,,40,,,Nie et al. 2006,
LAMIIDS,1793,LAMIALES,11,Phyrmaceae,41,1,,29.5,14.6,43.9,Tank & Olmstead 2017,
LAMIIDS,1794,LAMIALES,11,[Paulowniaceae + Orobanchaceae],39,,,43,26,58,Bell et al. 2010,
LAMIIDS,1795,LAMIALES,11,[Paulowniaceae + Orobanchaceae],39,,,64,,,Bremer et al. 2004,
LAMIIDS,1796,LAMIALES,11,[Paulowniaceae + Orobanchaceae],39,,,40,28,51,Wikstr??m et al. 2001,
LAMIIDS,1797,LAMIALES,11,[Paulowniaceae + Orobanchaceae],39,,,39.8,27.6,50.9,Tank & Olmstead 2017,
LAMIIDS,1798,LAMIALES,11,Orobanchaceae,40,1,,35.7,24.3,47.1,Tank & Olmstead 2017,
LAMIIDS,1799,BORAGINALES,11,Boraginales,72,1,,57.5,52,63,Wikstr??m et al. 2001,
LAMIIDS,1800,BORAGINALES,11,Boraginales,72,1,,55.5,39,73,Bell et al. 2010,
LAMIIDS,1801,BORAGINALES,11,Boraginales,72,1,,91,82,101,Luebert et al. 2016b,
LAMIIDS,1802,BORAGINALES,11,Boraginales,72,1,,76.4,62,92.8,Tank & Olmstead 2017,
LAMIIDS,1803,BORAGINALES,11,Boraginales,72,1,,72.6,54.3,87.7,Nazaire et al. 2014,
LAMIIDS,1804,BORAGINALES,11,Boraginales,72,1,,67.9,46.4,88.4,Naumann et al. 2013,
LAMIIDS,1805,BORAGINALES,11,[Codonaceae [Wellstediaceae + Boraginaceae]],84,,,81,72,91,Luebert et al. 2016b,
LAMIIDS,1806,BORAGINALES,11,Codonaceae,88,1,,7,3,13,Luebert et al. 2016b,
LAMIIDS,1807,BORAGINALES,11,Wellstediaceae,86,1,,33.5,21,49,Luebert et al. 2016b,
LAMIIDS,1808,BORAGINALES,11,Boraginaceae,87,1,,43,30,50,Weigend et al. 2009,
LAMIIDS,1809,BORAGINALES,11,Boraginaceae,87,1,,63.5,46.5,76.9,Nazaire et al. 2014,
LAMIIDS,1810,BORAGINALES,11,Boraginaceae,87,1,,53,46.5,59.5,Luebert et al. 2016b,
LAMIIDS,1811,BORAGINALES,11,[Hydrophyllaceae [Namaceae [Heliotropiaceae [Cordiaceae + Ehretiaceae]]]] ,73,,,72,64,81.5,Luebert et al. 2016b,
LAMIIDS,1812,BORAGINALES,11,Hydrophyllaceae,83,1,,40.5,29.5,52.5,Luebert et al. 2016b,
LAMIIDS,1813,BORAGINALES,11,[Namaceae [Heliotropiaceae [Cordiaceae + Ehretiaceae]]],74,,,70,62.5,78.5,Luebert et al. 2016b,
LAMIIDS,1814,BORAGINALES,11,Namaceae,82,1,,38.5,23,57.5,Luebert et al. 2016b,
LAMIIDS,1815,BORAGINALES,11,Heliotropiaceae,81,1,,122,,,Gottschling et al. 2004,
LAMIIDS,1816,BORAGINALES,11,Heliotropiaceae,81,1,,42.2,,,Chomicki & Renner 2015,
LAMIIDS,1817,BORAGINALES,11,Heliotropiaceae,81,1,,54,46.5,62.5,Luebert et al. 2016b,
LAMIIDS,1818,BORAGINALES,11,[Cordiaceae s.s. + Ehretiaceae],76,,,60.7,,,Chomicki & Renner 2015,
LAMIIDS,1819,BORAGINALES,11,[Cordiaceae s.s. + Ehretiaceae],76,,,63.5,57.5,70.5,Luebert et al. 2016b,
LAMIIDS,1820,BORAGINALES,11,Cordiaceae s.s.,77,1,,,38.6,50.8,Chomicki & Renner 2015,
LAMIIDS,1821,BORAGINALES,11,Cordiaceae s.s.,77,1,,93.5,80,107,Gottschling et al. 2004,
LAMIIDS,1822,BORAGINALES,11,Cordiaceae s.s.,77,1,,50,38.5,60,Luebert et al. 2016b,
LAMIIDS,1823,BORAGINALES,11,Ehretiaceae,80,1,,102.5,86,120,Gottschling et al. 2004,
LAMIIDS,1824,BORAGINALES,11,Ehretiaceae,80,1,,51.9,,,Chomicki & Renner 2015,
LAMIIDS,1825,BORAGINALES,11,Ehretiaceae,80,1,,57.5,53,63.5,Luebert et al. 2016b,
LAMIIDS,1826,BORAGINALES,11,Ehretiaceae,80,1,,68,46,88,Naumann et al. 2013,
